metricName,metricValue,timestamp,step,epoch,runContext,offset
Loss: Top-64 Worst,0.2159278243780136,1782719086084,0,,,-7313616544344138036
Loss: Top-64 Worst,0.26714015007019043,1782719109059,1,,,-3749633751376110881
Loss: Top-64 Worst,0.20297616720199585,1782719135643,2,,,-2642381497169769229
Loss: Top-64 Worst,0.24582599103450775,1782719174136,3,,,-7404879812968182395
Loss: Top-64 Worst,0.22305408120155334,1782719194303,4,,,-1629597355056851826
Loss: Top-64 Worst,0.21968649327754974,1782719207684,5,,,-3553192239734535081
Loss: Top-64 Worst,0.23002226650714874,1782719254680,6,,,-7873709620801015688
Loss: Top-64 Worst,0.20247715711593628,1782719288401,7,,,-7860389195359137659
Loss: Top-64 Worst,0.19957643747329712,1782719302818,8,,,-5915550451433606615
Loss: Top-64 Worst,0.17541246116161346,1782719316733,9,,,-5463544785615464829
Loss: Top-64 Worst,0.11017980426549911,1782719348428,10,,,-7153666207884567275
Loss: Top-64 Worst,0.044061899185180664,1782719397019,11,,,-5481578588434425432
Loss: Top-64 Worst,0.050930920988321304,1782719411278,12,,,-6056154667544628704
Loss: Top-64 Worst,0.02370857074856758,1782719425960,13,,,-6348772745901076601
Loss: Top-64 Worst,0.012438204139471054,1782719440318,14,,,-3536077337029050934
Loss: Top-64 Worst,0.01135611068457365,1782719474930,15,,,-8989251996511444034
Loss: Top-64 Worst,0.009637430310249329,1782719527497,16,,,-9106457453868337034
Loss: Top-64 Worst,0.008692211471498013,1782719541528,17,,,-3228637313894501496
Loss: Top-64 Worst,0.008648247458040714,1782719556273,18,,,-4720695803435309013
Loss: Top-64 Worst,0.009585716761648655,1782719595068,19,,,-212190249685878539
Loss: Top-64 Worst,0.00883777067065239,1782719633784,20,,,-6878425905118612788
