metricName,metricValue,timestamp,step,epoch,runContext,offset
Timing: Render,13.764957666397095,1784888218833,0,,,-1523546498884639936
Timing: Render,13.247696876525879,1784888470229,5,,,-5870533576433725202
Timing: Render,13.644993305206299,1784888745652,10,,,-3918996397370245236
Timing: Render,13.89586067199707,1784889050319,15,,,-4604563656152147944
Timing: Render,13.914636850357056,1784889600649,20,,,-3198672516354777384
Timing: Render,14.165523529052734,1784890193087,25,,,-550259249068626371
Timing: Render,13.705972909927368,1784890828873,30,,,-2142777096490074904
Timing: Render,13.918410778045654,1784891500379,35,,,-6752812123751490242
Timing: Render,13.656455516815186,1784892362011,40,,,-6924099890219580872
Timing: Render,13.497342824935913,1784893084016,45,,,-3888152998172575147
Timing: Render,13.63811182975769,1784893823386,50,,,-6106821902226008679
Timing: Render,14.080841779708862,1784894594927,55,,,-5244933577497156843
Timing: Render,13.610393762588501,1784895385975,60,,,-1983667498901125329
Timing: Render,13.882439136505127,1784896180409,65,,,-6255696565048277960
Timing: Render,13.63431453704834,1784896972449,70,,,-8626516166919344195
Timing: Render,13.754093647003174,1784897755532,75,,,-4997733591820325489
Timing: Render,13.751701831817627,1784898624292,80,,,-5115109997872949332
Timing: Render,14.020483493804932,1784899544368,85,,,-134650956175768769
Timing: Render,13.515172958374023,1784900571363,90,,,-5718568240955963758
Timing: Render,14.836014032363892,1784901693875,95,,,-500405533608508878
Timing: Render,14.273562669754028,1784902841661,100,,,-6571478068966039978
Timing: Render,14.952337741851807,1784904024989,105,,,-8654303079683364241
Timing: Render,14.0119788646698,1784905529610,110,,,-2318487048331517979
Timing: Render,14.113903760910034,1784906748530,115,,,-7897519488066661553
Timing: Render,14.019928455352783,1784908063844,120,,,-3670717133821581634
Timing: Render,14.363738775253296,1784909429221,125,,,-6661920143039853183
Timing: Render,14.035451889038086,1784910794379,130,,,-6337038956253579541
Timing: Render,14.053964853286743,1784912199626,135,,,-7657603113491320046
Timing: Render,13.845263004302979,1784913606995,140,,,-5524591789308583198
Timing: Render,14.035877466201782,1784915012301,145,,,-8098647419494113356
Timing: Render,14.215173721313477,1784916424023,150,,,-5437387496336259171
Timing: Render,14.553342819213867,1784917818842,155,,,-5758152106204750769
Timing: Render,13.94003677368164,1784919193600,160,,,-5372845919066572732
Timing: Render,13.985677003860474,1784920585721,165,,,-4902790474272303970
Timing: Render,13.920326948165894,1784922021752,170,,,-6492465050537827696
Timing: Render,14.588121891021729,1784923426107,175,,,-4580416114369854101
Timing: Render,14.702868223190308,1784924818922,180,,,-2490688242020933465
Timing: Render,14.075723886489868,1784926255121,185,,,-4131691195216539036
Timing: Render,14.591336965560913,1784927745571,190,,,-848598988364427612
Timing: Render,14.043027639389038,1784929175064,195,,,-7091221466313312404
Timing: Render,14.017752885818481,1784930760357,200,,,-7226937194956494219
Timing: Render,14.654068946838379,1784932184041,205,,,-4479537985401752374
Timing: Render,14.18863320350647,1784933818537,210,,,-7048475711224050780
Timing: Render,13.859290361404419,1784935030512,215,,,-605655661093774458
Timing: Render,14.10179352760315,1784936754190,220,,,-6037989416740698214
Timing: Render,14.621181726455688,1784938354592,225,,,-4115185139394563717
Timing: Render,13.829635858535767,1784939911959,230,,,-1921642269184320471
Timing: Render,14.217737436294556,1784941444647,235,,,-39129441927878281
Timing: Render,13.847386121749878,1784942995695,240,,,-3348298459609324476
Timing: Render,14.21339201927185,1784944933072,245,,,-8790471683461789792
Timing: Render,14.803681135177612,1784946553489,250,,,-4416782708270114694
Timing: Render,14.151495695114136,1784948261008,255,,,-1642467074608217496
Timing: Render,14.062975406646729,1784950114278,260,,,-5067114464593892123
Timing: Render,14.26311993598938,1784951875578,265,,,-2010549056449147508
Timing: Render,13.988139152526855,1784953954926,270,,,-5429491355484795217
Timing: Render,13.975674629211426,1784955709521,275,,,-4455622593169668466
Timing: Render,14.40883731842041,1784957552420,280,,,-1327642760727588599
Timing: Render,14.432734727859497,1784959614411,285,,,-7745239647651504587
Timing: Render,14.33468747138977,1784961907175,290,,,-446436474906413364
Timing: Render,14.137521982192993,1784964115352,295,,,-4289457297351782989
Timing: Render,14.086385726928711,1784966236436,300,,,-2875602611886313638
