project,experiment_name,experiment_key,metric,comet_metric,top_k,step,value,timestamp,download_source
logic-circuit-ablation-half-risk,Logic_Circuit_Ablation_Half_Risk_2026-05-28 12:53:16,65758f47b64841c09039a94ceb044d59,Loss: Top-K Average,Loss: Top-640 Average,640,0,0.5472146272659302,1779965707418,get_metrics
logic-circuit-ablation-half-risk,Logic_Circuit_Ablation_Half_Risk_2026-05-28 12:53:16,65758f47b64841c09039a94ceb044d59,Loss: Top-K Average,Loss: Top-640 Average,640,1,0.6065706610679626,1779965791853,get_metrics
logic-circuit-ablation-half-risk,Logic_Circuit_Ablation_Half_Risk_2026-05-28 12:53:16,65758f47b64841c09039a94ceb044d59,Loss: Top-K Average,Loss: Top-640 Average,640,2,0.4984105229377746,1779965849861,get_metrics
logic-circuit-ablation-half-risk,Logic_Circuit_Ablation_Half_Risk_2026-05-28 12:53:16,65758f47b64841c09039a94ceb044d59,Loss: Top-K Average,Loss: Top-640 Average,640,3,0.510875403881073,1779965924350,get_metrics
logic-circuit-ablation-half-risk,Logic_Circuit_Ablation_Half_Risk_2026-05-28 12:53:16,65758f47b64841c09039a94ceb044d59,Loss: Top-K Average,Loss: Top-640 Average,640,4,0.5135208368301392,1779966015901,get_metrics
logic-circuit-ablation-half-risk,Logic_Circuit_Ablation_Half_Risk_2026-05-28 12:53:16,65758f47b64841c09039a94ceb044d59,Loss: Top-K Average,Loss: Top-640 Average,640,5,0.484837919473648,1779966101154,get_metrics
logic-circuit-ablation-half-risk,Logic_Circuit_Ablation_Half_Risk_2026-05-28 12:53:16,65758f47b64841c09039a94ceb044d59,Loss: Top-K Average,Loss: Top-640 Average,640,6,0.4872871339321136,1779966204282,get_metrics
logic-circuit-ablation-half-risk,Logic_Circuit_Ablation_Half_Risk_2026-05-28 12:53:16,65758f47b64841c09039a94ceb044d59,Loss: Top-K Average,Loss: Top-640 Average,640,7,0.4947473108768463,1779966265022,get_metrics
logic-circuit-ablation-half-risk,Logic_Circuit_Ablation_Half_Risk_2026-05-28 12:53:16,65758f47b64841c09039a94ceb044d59,Loss: Top-K Average,Loss: Top-640 Average,640,8,0.4683681428432464,1779966335733,get_metrics
logic-circuit-ablation-half-risk,Logic_Circuit_Ablation_Half_Risk_2026-05-28 12:53:16,65758f47b64841c09039a94ceb044d59,Loss: Top-K Average,Loss: Top-640 Average,640,9,0.4696267247200012,1779966419533,get_metrics
logic-circuit-ablation-half-risk,Logic_Circuit_Ablation_Half_Risk_2026-05-28 12:53:16,65758f47b64841c09039a94ceb044d59,Loss: Top-K Average,Loss: Top-640 Average,640,10,0.4580172002315521,1779966524420,get_metrics
logic-circuit-ablation-half-risk,Logic_Circuit_Ablation_Half_Risk_2026-05-28 12:53:16,65758f47b64841c09039a94ceb044d59,Loss: Top-K Average,Loss: Top-640 Average,640,11,0.4631272256374359,1779966632987,get_metrics
logic-circuit-ablation-half-risk,Logic_Circuit_Ablation_Half_Risk_2026-05-28 12:53:16,65758f47b64841c09039a94ceb044d59,Loss: Top-K Average,Loss: Top-640 Average,640,12,0.4623063206672668,1779966694818,get_metrics
logic-circuit-ablation-half-risk,Logic_Circuit_Ablation_Half_Risk_2026-05-28 12:53:16,65758f47b64841c09039a94ceb044d59,Loss: Top-K Average,Loss: Top-640 Average,640,13,0.4620718955993652,1779966760500,get_metrics
logic-circuit-ablation-half-risk,Logic_Circuit_Ablation_Half_Risk_2026-05-28 12:53:16,65758f47b64841c09039a94ceb044d59,Loss: Top-K Average,Loss: Top-640 Average,640,14,0.4594772458076477,1779966851164,get_metrics
logic-circuit-ablation-half-risk,Logic_Circuit_Ablation_Half_Risk_2026-05-28 12:53:16,65758f47b64841c09039a94ceb044d59,Loss: Top-K Average,Loss: Top-640 Average,640,15,0.4573781490325928,1779966952049,get_metrics
logic-circuit-ablation-half-risk,Logic_Circuit_Ablation_Half_Risk_2026-05-28 12:53:16,65758f47b64841c09039a94ceb044d59,Loss: Top-K Average,Loss: Top-640 Average,640,16,0.4494358599185943,1779967063444,get_metrics
logic-circuit-ablation-half-risk,Logic_Circuit_Ablation_Half_Risk_2026-05-28 12:53:16,65758f47b64841c09039a94ceb044d59,Loss: Top-K Average,Loss: Top-640 Average,640,17,0.4515488147735595,1779967126735,get_metrics
logic-circuit-ablation-half-risk,Logic_Circuit_Ablation_Half_Risk_2026-05-28 12:53:16,65758f47b64841c09039a94ceb044d59,Loss: Top-K Average,Loss: Top-640 Average,640,18,0.4461310505867004,1779967191547,get_metrics
logic-circuit-ablation-half-risk,Logic_Circuit_Ablation_Half_Risk_2026-05-28 12:53:16,65758f47b64841c09039a94ceb044d59,Loss: Top-K Average,Loss: Top-640 Average,640,19,0.4390087723731994,1779967281375,get_metrics
logic-circuit-ablation-half-risk,Logic_Circuit_Ablation_Half_Risk_2026-05-28 12:53:16,65758f47b64841c09039a94ceb044d59,Loss: Top-K Average,Loss: Top-640 Average,640,20,0.4308981001377105,1779967382759,get_metrics
logic-circuit-ablation-half-risk,Logic_Circuit_Ablation_Half_Risk_2026-05-28 12:53:16,65758f47b64841c09039a94ceb044d59,Loss: Top-K Average,Loss: Top-640 Average,640,21,0.4281185269355774,1779967494854,get_metrics
logic-circuit-ablation-half-risk,Logic_Circuit_Ablation_Half_Risk_2026-05-28 12:53:16,65758f47b64841c09039a94ceb044d59,Loss: Top-K Average,Loss: Top-640 Average,640,22,0.4148821532726288,1779967559306,get_metrics
logic-circuit-ablation-half-risk,Logic_Circuit_Ablation_Half_Risk_2026-05-28 12:53:16,65758f47b64841c09039a94ceb044d59,Loss: Top-K Average,Loss: Top-640 Average,640,23,0.3992771804332733,1779967625900,get_metrics
logic-circuit-ablation-half-risk,Logic_Circuit_Ablation_Half_Risk_2026-05-28 12:53:16,65758f47b64841c09039a94ceb044d59,Loss: Top-K Average,Loss: Top-640 Average,640,24,0.3762534260749817,1779967713127,get_metrics
logic-circuit-ablation-half-risk,Logic_Circuit_Ablation_Half_Risk_2026-05-28 12:53:16,65758f47b64841c09039a94ceb044d59,Loss: Top-K Average,Loss: Top-640 Average,640,25,0.3657472729682922,1779967816383,get_metrics
logic-circuit-ablation-half-risk,Logic_Circuit_Ablation_Half_Risk_2026-05-28 12:53:16,65758f47b64841c09039a94ceb044d59,Loss: Top-K Average,Loss: Top-640 Average,640,26,0.3396987318992615,1779967925024,get_metrics
logic-circuit-ablation-half-risk,Logic_Circuit_Ablation_Half_Risk_2026-05-28 12:53:16,65758f47b64841c09039a94ceb044d59,Loss: Top-K Average,Loss: Top-640 Average,640,27,0.3251934647560119,1779967987032,get_metrics
logic-circuit-ablation-half-risk,Logic_Circuit_Ablation_Half_Risk_2026-05-28 12:53:16,65758f47b64841c09039a94ceb044d59,Loss: Top-K Average,Loss: Top-640 Average,640,28,0.2974921762943268,1779968052490,get_metrics
logic-circuit-ablation-half-risk,Logic_Circuit_Ablation_Half_Risk_2026-05-28 12:53:16,65758f47b64841c09039a94ceb044d59,Loss: Top-K Average,Loss: Top-640 Average,640,29,0.2686376571655273,1779968143096,get_metrics
logic-circuit-ablation-half-risk,Logic_Circuit_Ablation_Half_Risk_2026-05-28 12:53:16,65758f47b64841c09039a94ceb044d59,Loss: Top-K Average,Loss: Top-640 Average,640,30,0.2488700896501541,1779968238441,get_metrics
logic-circuit-ablation-half-risk,Logic_Circuit_Ablation_Half_Risk_2026-05-28 12:53:16,65758f47b64841c09039a94ceb044d59,Loss: Top-K Average,Loss: Top-640 Average,640,31,0.2322708815336227,1779968352935,get_metrics
logic-circuit-ablation-half-risk,Logic_Circuit_Ablation_Half_Risk_2026-05-28 12:53:16,65758f47b64841c09039a94ceb044d59,Loss: Top-K Average,Loss: Top-640 Average,640,32,0.2114398926496505,1779968415442,get_metrics
logic-circuit-ablation-half-risk,Logic_Circuit_Ablation_Half_Risk_2026-05-28 12:53:16,65758f47b64841c09039a94ceb044d59,Loss: Top-K Average,Loss: Top-640 Average,640,33,0.2029570639133453,1779968484197,get_metrics
logic-circuit-ablation-half-risk,Logic_Circuit_Ablation_Half_Risk_2026-05-28 12:53:16,65758f47b64841c09039a94ceb044d59,Loss: Top-K Average,Loss: Top-640 Average,640,34,0.1796444207429886,1779968571731,get_metrics
logic-circuit-ablation-half-risk,Logic_Circuit_Ablation_Half_Risk_2026-05-28 12:53:16,65758f47b64841c09039a94ceb044d59,Loss: Top-K Average,Loss: Top-640 Average,640,35,0.1772187054157257,1779968677587,get_metrics
logic-circuit-ablation-half-risk,Logic_Circuit_Ablation_Half_Risk_2026-05-28 12:53:16,65758f47b64841c09039a94ceb044d59,Loss: Top-K Average,Loss: Top-640 Average,640,36,0.1663917899131775,1779968781292,get_metrics
logic-circuit-ablation-half-risk,Logic_Circuit_Ablation_Half_Risk_2026-05-28 12:53:16,65758f47b64841c09039a94ceb044d59,Loss: Top-K Average,Loss: Top-640 Average,640,37,0.1584538072347641,1779968844068,get_metrics
logic-circuit-ablation-half-risk,Logic_Circuit_Ablation_Half_Risk_2026-05-28 12:53:16,65758f47b64841c09039a94ceb044d59,Loss: Top-K Average,Loss: Top-640 Average,640,38,0.160304307937622,1779968916348,get_metrics
logic-circuit-ablation-half-risk,Logic_Circuit_Ablation_Half_Risk_2026-05-28 12:53:16,65758f47b64841c09039a94ceb044d59,Loss: Top-K Average,Loss: Top-640 Average,640,39,0.1468962877988815,1779969000281,get_metrics
logic-circuit-ablation-half-risk,Logic_Circuit_Ablation_Half_Risk_2026-05-28 12:53:16,65758f47b64841c09039a94ceb044d59,Loss: Top-K Average,Loss: Top-640 Average,640,40,0.1367832273244857,1779969102496,get_metrics
