project,experiment_name,experiment_key,metric,comet_metric,top_k,step,value,timestamp,download_source
logic-circuit-ablation-no-risk,Logic_Circuit_Ablation_No_Risk_2026-05-25 18:32:51,d469fc05b1e24da58a384c217265a3e5,Loss: Top-K Average,Loss: Top-1280 Average,1280,0,1114.4935302734375,1779726841889,get_metrics
logic-circuit-ablation-no-risk,Logic_Circuit_Ablation_No_Risk_2026-05-25 18:32:51,d469fc05b1e24da58a384c217265a3e5,Loss: Top-K Average,Loss: Top-1280 Average,1280,1,979.54833984375,1779726920001,get_metrics
logic-circuit-ablation-no-risk,Logic_Circuit_Ablation_No_Risk_2026-05-25 18:32:51,d469fc05b1e24da58a384c217265a3e5,Loss: Top-K Average,Loss: Top-1280 Average,1280,2,955.4838256835938,1779726976453,get_metrics
logic-circuit-ablation-no-risk,Logic_Circuit_Ablation_No_Risk_2026-05-25 18:32:51,d469fc05b1e24da58a384c217265a3e5,Loss: Top-K Average,Loss: Top-1280 Average,1280,3,913.6629028320312,1779727033994,get_metrics
logic-circuit-ablation-no-risk,Logic_Circuit_Ablation_No_Risk_2026-05-25 18:32:51,d469fc05b1e24da58a384c217265a3e5,Loss: Top-K Average,Loss: Top-1280 Average,1280,4,970.0606689453124,1779727092952,get_metrics
logic-circuit-ablation-no-risk,Logic_Circuit_Ablation_No_Risk_2026-05-25 18:32:51,d469fc05b1e24da58a384c217265a3e5,Loss: Top-K Average,Loss: Top-1280 Average,1280,5,1028.167236328125,1779727153873,get_metrics
logic-circuit-ablation-no-risk,Logic_Circuit_Ablation_No_Risk_2026-05-25 18:32:51,d469fc05b1e24da58a384c217265a3e5,Loss: Top-K Average,Loss: Top-1280 Average,1280,6,959.4429931640624,1779727236364,get_metrics
logic-circuit-ablation-no-risk,Logic_Circuit_Ablation_No_Risk_2026-05-25 18:32:51,d469fc05b1e24da58a384c217265a3e5,Loss: Top-K Average,Loss: Top-1280 Average,1280,7,1044.4827880859375,1779727296939,get_metrics
logic-circuit-ablation-no-risk,Logic_Circuit_Ablation_No_Risk_2026-05-25 18:32:51,d469fc05b1e24da58a384c217265a3e5,Loss: Top-K Average,Loss: Top-1280 Average,1280,8,888.2056884765625,1779727358994,get_metrics
logic-circuit-ablation-no-risk,Logic_Circuit_Ablation_No_Risk_2026-05-25 18:32:51,d469fc05b1e24da58a384c217265a3e5,Loss: Top-K Average,Loss: Top-1280 Average,1280,9,918.06298828125,1779727419257,get_metrics
