project,experiment_name,experiment_key,metric,comet_metric,top_k,step,value,timestamp,download_source
logic-circuit-ablation-no-entropy,Logic_Circuit_Ablation_No_Entropy_2026-05-30 19:13:46,2b2f961ffbbc4abe82e2fb09499d4e05,Loss: Top-K Average,Loss: Top-127 Average,127,0,0.368435800075531,1780161296301,get_metrics
logic-circuit-ablation-no-entropy,Logic_Circuit_Ablation_No_Entropy_2026-05-30 19:13:46,2b2f961ffbbc4abe82e2fb09499d4e05,Loss: Top-K Average,Loss: Top-127 Average,127,1,0.3679257333278656,1780161394510,get_metrics
logic-circuit-ablation-no-entropy,Logic_Circuit_Ablation_No_Entropy_2026-05-30 19:13:46,2b2f961ffbbc4abe82e2fb09499d4e05,Loss: Top-K Average,Loss: Top-127 Average,127,2,0.3776089251041412,1780161456233,get_metrics
logic-circuit-ablation-no-entropy,Logic_Circuit_Ablation_No_Entropy_2026-05-30 19:13:46,2b2f961ffbbc4abe82e2fb09499d4e05,Loss: Top-K Average,Loss: Top-127 Average,127,3,0.3636788725852966,1780161525986,get_metrics
logic-circuit-ablation-no-entropy,Logic_Circuit_Ablation_No_Entropy_2026-05-30 19:13:46,2b2f961ffbbc4abe82e2fb09499d4e05,Loss: Top-K Average,Loss: Top-127 Average,127,4,0.3600180745124817,1780161595174,get_metrics
logic-circuit-ablation-no-entropy,Logic_Circuit_Ablation_No_Entropy_2026-05-30 19:13:46,2b2f961ffbbc4abe82e2fb09499d4e05,Loss: Top-K Average,Loss: Top-127 Average,127,5,0.3514366149902344,1780161665355,get_metrics
logic-circuit-ablation-no-entropy,Logic_Circuit_Ablation_No_Entropy_2026-05-30 19:13:46,2b2f961ffbbc4abe82e2fb09499d4e05,Loss: Top-K Average,Loss: Top-127 Average,127,6,0.3517495691776275,1780161763222,get_metrics
logic-circuit-ablation-no-entropy,Logic_Circuit_Ablation_No_Entropy_2026-05-30 19:13:46,2b2f961ffbbc4abe82e2fb09499d4e05,Loss: Top-K Average,Loss: Top-127 Average,127,7,0.3684552907943725,1780161830497,get_metrics
logic-circuit-ablation-no-entropy,Logic_Circuit_Ablation_No_Entropy_2026-05-30 19:13:46,2b2f961ffbbc4abe82e2fb09499d4e05,Loss: Top-K Average,Loss: Top-127 Average,127,8,0.3597758710384369,1780161905058,get_metrics
logic-circuit-ablation-no-entropy,Logic_Circuit_Ablation_No_Entropy_2026-05-30 19:13:46,2b2f961ffbbc4abe82e2fb09499d4e05,Loss: Top-K Average,Loss: Top-127 Average,127,9,0.3389078676700592,1780161979027,get_metrics
logic-circuit-ablation-no-entropy,Logic_Circuit_Ablation_No_Entropy_2026-05-30 19:13:46,2b2f961ffbbc4abe82e2fb09499d4e05,Loss: Top-K Average,Loss: Top-127 Average,127,10,0.3478133976459503,1780162051690,get_metrics
logic-circuit-ablation-no-entropy,Logic_Circuit_Ablation_No_Entropy_2026-05-30 19:13:46,2b2f961ffbbc4abe82e2fb09499d4e05,Loss: Top-K Average,Loss: Top-127 Average,127,11,0.3431204259395599,1780162146835,get_metrics
logic-circuit-ablation-no-entropy,Logic_Circuit_Ablation_No_Entropy_2026-05-30 19:13:46,2b2f961ffbbc4abe82e2fb09499d4e05,Loss: Top-K Average,Loss: Top-127 Average,127,12,0.3368266522884369,1780162219277,get_metrics
